n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max
2.760e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.416e-01	3.652e-01	3.258e-01	3.833e-01	3.277e-01	3.052e-01	3.652e-01	8.182e-01	8.182e-01	8.185e-01	5.964e-01	5.715e-01	6.109e-01	4.603e-01	4.382e-01	4.742e-01	3.418e-01	2.976e-01	3.624e-01	2.418e-01	2.112e-01	2.782e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.221e-01	3.864e-01	4.384e-01	3.485e-01	3.163e-01	3.732e-01	3.354e-01	3.011e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.742e-01	5.870e-01	3.955e-01	3.791e-01	4.024e-01	2.506e-01	2.303e-01	2.618e-01	1.297e-01	1.200e-01	1.436e-01
2.770e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.416e-01	3.652e-01	3.258e-01	3.833e-01	3.277e-01	3.052e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.964e-01	5.703e-01	6.109e-01	4.609e-01	4.382e-01	4.742e-01	3.427e-01	2.970e-01	3.627e-01	2.418e-01	2.136e-01	2.785e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.221e-01	3.864e-01	4.369e-01	3.485e-01	3.163e-01	3.732e-01	3.354e-01	3.011e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.742e-01	5.870e-01	3.964e-01	3.791e-01	4.030e-01	2.506e-01	2.309e-01	2.618e-01	1.300e-01	1.200e-01	1.436e-01
2.780e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.416e-01	3.668e-01	3.220e-01	3.833e-01	3.277e-01	3.074e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.976e-01	5.703e-01	6.109e-01	4.603e-01	4.388e-01	4.758e-01	3.427e-01	2.976e-01	3.627e-01	2.421e-01	2.136e-01	2.767e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.221e-01	3.864e-01	4.369e-01	3.485e-01	3.163e-01	3.732e-01	3.354e-01	3.011e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.748e-01	5.870e-01	3.967e-01	3.779e-01	4.024e-01	2.506e-01	2.309e-01	2.618e-01	1.300e-01	1.200e-01	1.436e-01
2.790e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.416e-01	3.668e-01	3.220e-01	3.833e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.976e-01	5.703e-01	6.109e-01	4.603e-01	4.391e-01	4.755e-01	3.439e-01	2.976e-01	3.627e-01	2.421e-01	2.139e-01	2.764e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.221e-01	3.864e-01	4.369e-01	3.485e-01	3.163e-01	3.732e-01	3.354e-01	3.011e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.748e-01	5.873e-01	3.967e-01	3.779e-01	4.048e-01	2.506e-01	2.309e-01	2.627e-01	1.300e-01	1.200e-01	1.430e-01
2.800e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.416e-01	3.672e-01	3.220e-01	3.833e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.976e-01	5.706e-01	6.109e-01	4.606e-01	4.391e-01	4.755e-01	3.439e-01	2.976e-01	3.633e-01	2.436e-01	2.155e-01	2.764e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.221e-01	3.864e-01	4.369e-01	3.485e-01	3.163e-01	3.732e-01	3.354e-01	3.011e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.758e-01	5.873e-01	3.964e-01	3.773e-01	4.048e-01	2.509e-01	2.306e-01	2.633e-01	1.306e-01	1.206e-01	1.433e-01
2.810e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.416e-01	3.672e-01	3.220e-01	3.833e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.979e-01	5.709e-01	6.109e-01	4.606e-01	4.400e-01	4.755e-01	3.436e-01	2.976e-01	3.633e-01	2.436e-01	2.155e-01	2.773e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.221e-01	3.864e-01	4.369e-01	3.485e-01	3.163e-01	3.732e-01	3.374e-01	3.011e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.758e-01	5.867e-01	3.964e-01	3.788e-01	4.048e-01	2.509e-01	2.306e-01	2.636e-01	1.318e-01	1.206e-01	1.445e-01
2.820e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.416e-01	3.672e-01	3.220e-01	3.833e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.979e-01	5.709e-01	6.109e-01	4.609e-01	4.400e-01	4.758e-01	3.455e-01	2.976e-01	3.633e-01	2.473e-01	2.164e-01	2.773e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.369e-01	3.485e-01	3.163e-01	3.732e-01	3.374e-01	3.030e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.752e-01	5.867e-01	3.967e-01	3.788e-01	4.048e-01	2.506e-01	2.306e-01	2.636e-01	1.333e-01	1.206e-01	1.442e-01
2.830e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.394e-01	3.672e-01	3.220e-01	3.833e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.979e-01	5.709e-01	6.106e-01	4.609e-01	4.400e-01	4.776e-01	3.455e-01	2.976e-01	3.639e-01	2.473e-01	2.164e-01	2.770e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.369e-01	3.485e-01	3.163e-01	3.732e-01	3.384e-01	3.030e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.748e-01	5.867e-01	3.964e-01	3.788e-01	4.048e-01	2.506e-01	2.306e-01	2.636e-01	1.333e-01	1.206e-01	1.442e-01
2.840e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.394e-01	3.672e-01	3.220e-01	3.833e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.979e-01	5.709e-01	6.106e-01	4.612e-01	4.400e-01	4.776e-01	3.455e-01	2.976e-01	3.639e-01	2.473e-01	2.164e-01	2.773e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.369e-01	3.494e-01	3.163e-01	3.748e-01	3.384e-01	3.030e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.748e-01	5.864e-01	3.964e-01	3.788e-01	4.048e-01	2.506e-01	2.312e-01	2.633e-01	1.333e-01	1.206e-01	1.455e-01
2.850e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.394e-01	3.672e-01	3.220e-01	3.848e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.979e-01	5.709e-01	6.106e-01	4.612e-01	4.403e-01	4.776e-01	3.455e-01	2.976e-01	3.648e-01	2.503e-01	2.173e-01	2.773e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.369e-01	3.502e-01	3.163e-01	3.748e-01	3.384e-01	3.030e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.748e-01	5.864e-01	3.964e-01	3.782e-01	4.048e-01	2.509e-01	2.309e-01	2.633e-01	1.336e-01	1.215e-01	1.455e-01
2.860e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.394e-01	3.672e-01	3.220e-01	3.848e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.709e-01	6.109e-01	4.621e-01	4.400e-01	4.776e-01	3.458e-01	2.976e-01	3.648e-01	2.503e-01	2.167e-01	2.809e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.382e-01	3.502e-01	3.163e-01	3.748e-01	3.384e-01	3.030e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.748e-01	5.864e-01	3.973e-01	3.782e-01	4.055e-01	2.509e-01	2.309e-01	2.633e-01	1.336e-01	1.215e-01	1.455e-01
2.870e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.413e-01	3.672e-01	3.220e-01	3.848e-01	3.277e-01	3.106e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.709e-01	6.109e-01	4.615e-01	4.403e-01	4.776e-01	3.458e-01	2.976e-01	3.648e-01	2.506e-01	2.173e-01	2.797e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.401e-01	3.502e-01	3.163e-01	3.748e-01	3.384e-01	3.030e-01	3.700e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.748e-01	5.864e-01	3.973e-01	3.782e-01	4.055e-01	2.509e-01	2.309e-01	2.633e-01	1.333e-01	1.215e-01	1.455e-01
2.880e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.413e-01	3.684e-01	3.220e-01	3.848e-01	3.277e-01	3.111e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.709e-01	6.109e-01	4.615e-01	4.403e-01	4.776e-01	3.458e-01	2.976e-01	3.658e-01	2.500e-01	2.161e-01	2.797e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.401e-01	3.502e-01	3.163e-01	3.748e-01	3.384e-01	3.052e-01	3.737e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.748e-01	5.864e-01	3.973e-01	3.782e-01	4.055e-01	2.509e-01	2.309e-01	2.639e-01	1.327e-01	1.209e-01	1.455e-01
2.890e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.413e-01	3.684e-01	3.220e-01	3.848e-01	3.277e-01	3.111e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.709e-01	6.106e-01	4.615e-01	4.409e-01	4.776e-01	3.464e-01	2.976e-01	3.658e-01	2.500e-01	2.176e-01	2.797e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.401e-01	3.502e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.737e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.748e-01	5.858e-01	3.973e-01	3.782e-01	4.070e-01	2.509e-01	2.303e-01	2.639e-01	1.327e-01	1.209e-01	1.455e-01
2.900e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.413e-01	3.684e-01	3.220e-01	3.848e-01	3.277e-01	3.111e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.709e-01	6.109e-01	4.621e-01	4.409e-01	4.776e-01	3.467e-01	2.976e-01	3.655e-01	2.506e-01	2.176e-01	2.794e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.401e-01	3.502e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.752e-01	5.858e-01	3.979e-01	3.782e-01	4.079e-01	2.503e-01	2.303e-01	2.639e-01	1.327e-01	1.209e-01	1.479e-01
2.910e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.413e-01	3.690e-01	3.220e-01	3.848e-01	3.277e-01	3.111e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.706e-01	6.109e-01	4.624e-01	4.418e-01	4.776e-01	3.476e-01	2.976e-01	3.648e-01	2.497e-01	2.182e-01	2.794e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.864e-01	4.401e-01	3.502e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.755e-01	5.858e-01	3.979e-01	3.782e-01	4.073e-01	2.503e-01	2.297e-01	2.639e-01	1.327e-01	1.215e-01	1.479e-01
2.920e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.187e-01	4.175e-01	3.860e-01	4.413e-01	3.690e-01	3.220e-01	3.848e-01	3.277e-01	3.125e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.988e-01	5.700e-01	6.106e-01	4.627e-01	4.424e-01	4.782e-01	3.473e-01	2.976e-01	3.670e-01	2.506e-01	2.182e-01	2.794e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.755e-01	5.867e-01	3.979e-01	3.782e-01	4.073e-01	2.500e-01	2.306e-01	2.618e-01	1.327e-01	1.209e-01	1.479e-01
2.930e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.690e-01	3.220e-01	3.848e-01	3.277e-01	3.125e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.988e-01	5.700e-01	6.109e-01	4.627e-01	4.424e-01	4.794e-01	3.488e-01	2.973e-01	3.676e-01	2.497e-01	2.182e-01	2.794e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.755e-01	5.867e-01	3.979e-01	3.782e-01	4.067e-01	2.500e-01	2.312e-01	2.615e-01	1.327e-01	1.209e-01	1.479e-01
2.940e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.690e-01	3.220e-01	3.848e-01	3.277e-01	3.125e-01	3.667e-01	8.182e-01	8.182e-01	8.185e-01	5.991e-01	5.706e-01	6.106e-01	4.630e-01	4.427e-01	4.794e-01	3.491e-01	2.979e-01	3.676e-01	2.482e-01	2.182e-01	2.794e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.803e-01	5.752e-01	5.867e-01	3.976e-01	3.782e-01	4.067e-01	2.500e-01	2.312e-01	2.624e-01	1.321e-01	1.209e-01	1.479e-01
2.950e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.690e-01	3.220e-01	3.850e-01	3.277e-01	3.125e-01	3.682e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.706e-01	6.106e-01	4.636e-01	4.427e-01	4.794e-01	3.491e-01	2.979e-01	3.685e-01	2.470e-01	2.188e-01	2.812e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.752e-01	5.867e-01	3.976e-01	3.788e-01	4.067e-01	2.500e-01	2.312e-01	2.624e-01	1.321e-01	1.209e-01	1.494e-01
2.960e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.690e-01	3.182e-01	3.850e-01	3.277e-01	3.087e-01	3.682e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.706e-01	6.106e-01	4.639e-01	4.442e-01	4.794e-01	3.491e-01	2.979e-01	3.691e-01	2.470e-01	2.200e-01	2.812e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.752e-01	5.864e-01	3.979e-01	3.791e-01	4.067e-01	2.500e-01	2.324e-01	2.624e-01	1.321e-01	1.209e-01	1.494e-01
2.970e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.690e-01	3.201e-01	3.850e-01	3.277e-01	3.087e-01	3.682e-01	8.182e-01	8.182e-01	8.185e-01	5.982e-01	5.706e-01	6.106e-01	4.642e-01	4.439e-01	4.797e-01	3.509e-01	2.994e-01	3.691e-01	2.488e-01	2.206e-01	2.812e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.752e-01	5.864e-01	3.979e-01	3.806e-01	4.067e-01	2.500e-01	2.324e-01	2.636e-01	1.321e-01	1.209e-01	1.494e-01
2.980e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.700e-01	3.201e-01	3.850e-01	3.277e-01	3.087e-01	3.682e-01	8.182e-01	8.182e-01	8.185e-01	5.970e-01	5.700e-01	6.106e-01	4.642e-01	4.439e-01	4.797e-01	3.509e-01	2.997e-01	3.691e-01	2.488e-01	2.209e-01	2.812e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.752e-01	5.864e-01	3.982e-01	3.806e-01	4.067e-01	2.500e-01	2.324e-01	2.636e-01	1.309e-01	1.209e-01	1.494e-01
2.990e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.700e-01	3.182e-01	3.850e-01	3.277e-01	3.087e-01	3.682e-01	8.182e-01	8.182e-01	8.185e-01	5.964e-01	5.709e-01	6.112e-01	4.642e-01	4.448e-01	4.803e-01	3.509e-01	3.003e-01	3.697e-01	2.488e-01	2.209e-01	2.812e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.754e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.752e-01	5.864e-01	3.982e-01	3.806e-01	4.067e-01	2.500e-01	2.312e-01	2.636e-01	1.309e-01	1.209e-01	1.494e-01
3.000e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.700e-01	3.182e-01	3.850e-01	3.277e-01	3.087e-01	3.682e-01	8.182e-01	8.182e-01	8.185e-01	5.961e-01	5.709e-01	6.112e-01	4.645e-01	4.448e-01	4.803e-01	3.515e-01	3.003e-01	3.697e-01	2.488e-01	2.209e-01	2.812e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.812e-01	8.185e-01	8.182e-01	8.188e-01	5.791e-01	5.755e-01	5.864e-01	3.973e-01	3.806e-01	4.052e-01	2.500e-01	2.312e-01	2.636e-01	1.309e-01	1.209e-01	1.497e-01
3.010e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.175e-01	3.876e-01	4.413e-01	3.700e-01	3.182e-01	3.850e-01	3.277e-01	3.087e-01	3.682e-01	8.182e-01	8.182e-01	8.185e-01	5.961e-01	5.715e-01	6.118e-01	4.645e-01	4.461e-01	4.803e-01	3.515e-01	3.003e-01	3.694e-01	2.488e-01	2.209e-01	2.824e-01	8.182e-01	8.182e-01	8.182e-01	6.111e-01	6.010e-01	6.281e-01	4.258e-01	3.822e-01	4.401e-01	3.476e-01	3.163e-01	3.764e-01	3.384e-01	3.052e-01	3.812e-01	8.185e-01	8.182e-01	8.188e-01	5.788e-01	5.755e-01	5.867e-01	3.970e-01	3.800e-01	4.052e-01	2.503e-01	2.315e-01	2.639e-01	1.309e-01	1.218e-01	1.497e-01
